PROBE_ID	ENTREZ_GENE_ID	SYMBOL
ILMN_3285387	647597	LOC647597
ILMN_1804010	647606	LOC647606
ILMN_1705756	647621	LOC647621
ILMN_1661301	647624	LOC647624
ILMN_1697757	647625	LOC647625
ILMN_1742455	647630	LOC647630
ILMN_1711548	647634	LOC647634
ILMN_1674108	647645	LOC647645
ILMN_1674741	647646	LOC647646
ILMN_1811714	647647	LOC647647
ILMN_1751250	647648	LOC647648
ILMN_1666469	647649	LOC647649
ILMN_1805701	647650	LOC647650
ILMN_1694462	647651	LOC647651
ILMN_1797038	647654	LOC647654
ILMN_1801700	647655	LOC647655
ILMN_1655140	647656	LOC647656
ILMN_1773178	647661	LOC647661
ILMN_1658618	647666	LOC647666
ILMN_1757702	647673	LOC647673
ILMN_1692978	647677	LOC647677
ILMN_3283859	647678	LOC647678
ILMN_1774799	647680	LOC647680
ILMN_1652550	647681	LOC647681
ILMN_1657652	647683	LOC647683
ILMN_1756998	647691	LOC647691
ILMN_3285055	647696	LOC647696
ILMN_3208546	647696	LOC647696
ILMN_1693821	647704	LOC647704
ILMN_1730012	647706	LOC647706
ILMN_1770767	647707	LOC647707
ILMN_1811960	647710	LOC647710
ILMN_1659497	647711	LOC647711
ILMN_1691691	647713	LOC647713
ILMN_1776092	647716	LOC647716
ILMN_1774044	647718	LOC647718
ILMN_1665092	647718	LOC647718
ILMN_1725963	647719	LOC647719
ILMN_1731457	647723	LOC647723
ILMN_1723641	647726	LOC647726
ILMN_1795159	647741	LOC647741
ILMN_1725500	647742	LOC647742
ILMN_1741586	647747	LOC647747
ILMN_1708251	647748	LOC647748
ILMN_1682280	647753	LOC647753
ILMN_1660036	647760	LOC647760
ILMN_1678982	647766	LOC647766
ILMN_1690201	647778	LOC647778
ILMN_1659010	647783	LOC647783
ILMN_1674710	647784	LOC647784
ILMN_1681898	647784	LOC647784
ILMN_1793463	647785	LOC647785
ILMN_1701636	647786	LOC647786
ILMN_1704950	647788	LOC647788
ILMN_1707344	647797	LOC647797
ILMN_1807851	647802	LOC647802
ILMN_1733436	647805	LOC647805
ILMN_1812482	647806	LOC647806
ILMN_1738497	647810	LOC647810
ILMN_1661957	647816	LOC647816
ILMN_1718376	647819	LOC647819
ILMN_1735577	647827	LOC647827
ILMN_1690309	647832	LOC647832
ILMN_1728260	647832	LOC647832
ILMN_1693740	647834	LOC647834
ILMN_1773201	647836	LOC647836
ILMN_1661344	647839	LOC647839
ILMN_1777347	647841	LOC647841
ILMN_1730097	647843	LOC647843
ILMN_1666510	647844	LOC647844
ILMN_1722093	647849	LOC647849
ILMN_1690463	647850	LOC647850
ILMN_1807130	647854	LOC647854
ILMN_1806548	647855	LOC647855
ILMN_1756130	647856	LOC647856
ILMN_1731174	647856	LOC647856
ILMN_1697504	647859	LOC647859
ILMN_1740571	647859	LOC647859
ILMN_1804426	647862	LOC647862
ILMN_1707794	647865	LOC647865
ILMN_1674579	647868	LOC647868
ILMN_1662773	647869	LOC647869
ILMN_1788264	647873	LOC647873
ILMN_1684765	647876	LOC647876
ILMN_1740590	647881	LOC647881
ILMN_1696228	647881	LOC647881
ILMN_3244019	647886	LOC647886
ILMN_1658605	647888	LOC647888
ILMN_1661985	647890	LOC647890
ILMN_1803531	647891	LOC647891
ILMN_1809294	647894	LOC647894
ILMN_1676659	647904	LOC647904
ILMN_1723734	647908	LOC647908
ILMN_1717013	647910	LOC647910
ILMN_1792547	647911	LOC647911
ILMN_1741352	647919	LOC647919
ILMN_1740088	647920	LOC647920
ILMN_1721017	647928	LOC647928
ILMN_1672566	647935	LOC647935
ILMN_1703280	647941	LOC647941
ILMN_1705246	647942	LOC647942
ILMN_1672468	647943	LOC647943
ILMN_1773193	647946	LOC647946
ILMN_1747678	647946	LOC647946
ILMN_1656767	647946	LOC647946
ILMN_1806022	647947	LOC647947
ILMN_1777668	647949	LOC647949
ILMN_1687867	647954	LOC647954
ILMN_1709395	647955	LOC647955
ILMN_1654771	647958	LOC647958
ILMN_1672540	647960	LOC647960
ILMN_1692863	647961	LOC647961
ILMN_1804157	647965	LOC647965
ILMN_1791424	647970	LOC647970
ILMN_1786936	647971	LOC647971
ILMN_1730565	647972	LOC647972
ILMN_1655701	647974	LOC647974
ILMN_1655026	647979	LOC647979
ILMN_1712900	647983	LOC647983
ILMN_1777446	647987	LOC647987
ILMN_3242238	647988	LOC647988
ILMN_1758063	647989	LOC647989
ILMN_1764654	647993	LOC647993
ILMN_1782786	647995	LOC647995
ILMN_1753736	647998	LOC647998
ILMN_1667813	648000	LOC648000
ILMN_1668663	648001	LOC648001
ILMN_1725702	648003	LOC648003
ILMN_1665736	648024	LOC648024
ILMN_1765678	648025	LOC648025
ILMN_1691858	648039	LOC648039
ILMN_1749175	648040	LOC648040
ILMN_1669314	648041	LOC648041
ILMN_1678502	648044	LOC648044
ILMN_1707930	648050	LOC648050
ILMN_1656744	648054	LOC648054
ILMN_1720249	648057	LOC648057
ILMN_1697120	648058	LOC648058
ILMN_1768392	648059	LOC648059
ILMN_1742277	648064	LOC648064
ILMN_1782349	648066	LOC648066
ILMN_1675371	648069	LOC648069
ILMN_1815629	648080	LOC648080
ILMN_1693330	648085	LOC648085
ILMN_1715101	648089	LOC648089
ILMN_1733879	648089	LOC648089
ILMN_1672687	648099	LOC648099
ILMN_1767236	648103	LOC648103
ILMN_1661611	648111	LOC648111
ILMN_1754848	648117	LOC648117
ILMN_1802936	648123	LOC648123
ILMN_1684314	648127	LOC648127
ILMN_1771000	648130	LOC648130
ILMN_1696661	648132	LOC648132
ILMN_1761478	648133	LOC648133
ILMN_1665733	648138	LOC648138
ILMN_1729497	648145	LOC648145
ILMN_1812620	648147	LOC648147
ILMN_1797544	648148	LOC648148
ILMN_1715650	648149	LOC648149
ILMN_3239595	648152	LOC648152
ILMN_1759660	648153	LOC648153
ILMN_1656746	648154	LOC648154
ILMN_1682911	648154	LOC648154
ILMN_1704284	648164	LOC648164
ILMN_1713436	648164	LOC648164
ILMN_1660060	648167	LOC648167
ILMN_1727241	648169	LOC648169
ILMN_1651520	648170	LOC648170
ILMN_1680189	648173	LOC648173
ILMN_1707660	648174	LOC648174
ILMN_1693293	648176	LOC648176
ILMN_1689876	648189	LOC648189
ILMN_1682968	648196	LOC648196
ILMN_1706600	648200	LOC648200
ILMN_1663724	648205	LOC648205
ILMN_1661346	648210	LOC648210
ILMN_1715947	648210	LOC648210
ILMN_1732074	648210	LOC648210
ILMN_1743358	648211	LOC648211
ILMN_1672991	648213	LOC648213
ILMN_1666694	648217	LOC648217
ILMN_3243184	648218	LOC648218
ILMN_1802218	648220	LOC648220
ILMN_1675732	648222	LOC648222
ILMN_1805258	648223	LOC648223
ILMN_1800695	648226	LOC648226
ILMN_1698712	648230	LOC648230
ILMN_1709054	648237	LOC648237
ILMN_1656817	648240	LOC648240
ILMN_1791141	648245	LOC648245
ILMN_1665148	648249	LOC648249
ILMN_1676219	648249	LOC648249
ILMN_1814975	648251	LOC648251
ILMN_1786831	648253	LOC648253
ILMN_1656376	648256	LOC648256
ILMN_1758106	648256	LOC648256
ILMN_1661230	648257	LOC648257
ILMN_1703488	648262	LOC648262
ILMN_1657958	648264	LOC648264
ILMN_1723407	648271	LOC648271
ILMN_1695746	648274	LOC648274
ILMN_1812988	648277	LOC648277
ILMN_1653420	648278	LOC648278
ILMN_3284053	648279	LOC648279
ILMN_3211365	648283	LOC648283
ILMN_3276005	648283	LOC648283
ILMN_1690031	648287	LOC648287
ILMN_1796956	648289	LOC648289
ILMN_1697702	648293	LOC648293
ILMN_1720051	648293	LOC648293
ILMN_3208056	648294	LOC648294
ILMN_3284570	648294	LOC648294
ILMN_1652469	648302	LOC648302
ILMN_1741518	648304	LOC648304
ILMN_1756404	648309	LOC648309
ILMN_1766120	648329	LOC648329
ILMN_1671678	648342	LOC648342
ILMN_1690295	648343	LOC648343
ILMN_1685927	648346	LOC648346
ILMN_1787347	648354	LOC648354
ILMN_1653527	648358	LOC648358
ILMN_1743890	648359	LOC648359
ILMN_1763400	648362	LOC648362
ILMN_1673339	648364	LOC648364
ILMN_1671072	648365	LOC648365
ILMN_1755910	648366	LOC648366
ILMN_1760020	648370	LOC648370
ILMN_1663836	648374	LOC648374
ILMN_1672367	648377	LOC648377
ILMN_3287583	648390	LOC648390
ILMN_1672185	648392	LOC648392
ILMN_1698047	648394	LOC648394
ILMN_1664989	648398	LOC648398
ILMN_1700880	648399	LOC648399
ILMN_1681569	648403	LOC648403
ILMN_1697308	648405	LOC648405
ILMN_1734427	648408	LOC648408
ILMN_1660151	648415	LOC648415
ILMN_1673489	648424	LOC648424
ILMN_1723574	648432	LOC648432
ILMN_1735179	648434	LOC648434
ILMN_1700743	648438	LOC648438
ILMN_1658019	648447	LOC648447
ILMN_1752150	648453	LOC648453
ILMN_1695125	648454	LOC648454
ILMN_1711678	648456	LOC648456
ILMN_1654870	648460	LOC648460
ILMN_1806109	648469	LOC648469
ILMN_1704554	648470	LOC648470
ILMN_1651727	648473	LOC648473
ILMN_1764496	648476	LOC648476
ILMN_1670522	648476	LOC648476
ILMN_1779467	648480	LOC648480
ILMN_1762482	648481	LOC648481
ILMN_1721654	648487	LOC648487
ILMN_1730239	648489	LOC648489
ILMN_1710641	648490	LOC648490
ILMN_1687058	648494	LOC648494
ILMN_1754970	648496	LOC648496
ILMN_1804775	648500	LOC648500
ILMN_1680245	648502	LOC648502
ILMN_1696469	648509	LOC648509
ILMN_1707690	648517	LOC648517
ILMN_1793413	648521	LOC648521
ILMN_1711087	648526	LOC648526
ILMN_1675923	648527	LOC648527
ILMN_1656988	648533	LOC648533
ILMN_1777903	648541	LOC648541
ILMN_1667266	648548	LOC648548
ILMN_1729587	648552	LOC648552
ILMN_1696831	648553	LOC648553
ILMN_1771036	648556	LOC648556
ILMN_1747185	648568	LOC648568
ILMN_1672103	648569	LOC648569
ILMN_1704868	648570	LOC648570
ILMN_1654394	648576	LOC648576
ILMN_1708047	648581	LOC648581
ILMN_1763374	648585	LOC648585
ILMN_1678992	648585	LOC648585
ILMN_1668466	648585	LOC648585
ILMN_1815034	648590	LOC648590
ILMN_1764936	648596	LOC648596
ILMN_1677091	648600	LOC648600
ILMN_1662141	648603	LOC648603
ILMN_1696977	648604	LOC648604
ILMN_1737574	648605	LOC648605
ILMN_1773819	648605	LOC648605
ILMN_1761160	648608	LOC648608
ILMN_1812597	648609	LOC648609
ILMN_1698992	648612	LOC648612
ILMN_1811346	648615	LOC648615
ILMN_1696901	648620	LOC648620
ILMN_1652955	648622	LOC648622
ILMN_1691473	648623	LOC648623
ILMN_1699348	648625	LOC648625
ILMN_1702431	648626	LOC648626
ILMN_1684523	648628	LOC648628
ILMN_1728102	648629	LOC648629
ILMN_1726667	648638	LOC648638
ILMN_1764301	648639	LOC648639
ILMN_1746510	648645	LOC648645
ILMN_1757892	648657	LOC648657
ILMN_1695899	648659	LOC648659
ILMN_3286925	648665	LOC648665
ILMN_3208649	648665	LOC648665
ILMN_1807889	648667	LOC648667
ILMN_1783220	648668	LOC648668
ILMN_1678726	648672	LOC648672
ILMN_1776389	648674	LOC648674
ILMN_1806205	648680	LOC648680
ILMN_1699011	648682	LOC648682
ILMN_1700884	648684	LOC648684
ILMN_1684582	648689	LOC648689
ILMN_1666371	648691	LOC648691
ILMN_1705018	648695	LOC648695
ILMN_1783684	648695	LOC648695
ILMN_1735043	648699	LOC648699
ILMN_1752532	648700	LOC648700
ILMN_1799591	648704	LOC648704
ILMN_1731248	648705	LOC648705
ILMN_1768368	648706	LOC648706
ILMN_3279561	648708	LOC648708
ILMN_1710698	648710	LOC648710
ILMN_1653622	648716	LOC648716
ILMN_1653724	648716	LOC648716
ILMN_1667631	648718	LOC648718
ILMN_3246850	648729	LOC648729
ILMN_1792165	648732	LOC648732
ILMN_1668588	648733	LOC648733
ILMN_1666282	648735	LOC648735
ILMN_1787630	648738	LOC648738
ILMN_3236904	648740	LOC648740
ILMN_3242077	648742	LOC648742
ILMN_1767063	648744	LOC648744
ILMN_1769592	648745	LOC648745
ILMN_1662371	648748	LOC648748
ILMN_1671183	648749	LOC648749
ILMN_1662103	648751	LOC648751
ILMN_1716526	648752	LOC648752
ILMN_1787662	648754	LOC648754
ILMN_1758292	648758	LOC648758
ILMN_1652721	648758	LOC648758
ILMN_1750657	648761	LOC648761
ILMN_1802762	648763	LOC648763
ILMN_1664601	648763	LOC648763
ILMN_3281563	648771	LOC648771
ILMN_1669552	648775	LOC648775
ILMN_1669358	648790	LOC648790
ILMN_1800716	648791	LOC648791
ILMN_1710368	648792	LOC648792
ILMN_1693109	648794	LOC648794
ILMN_1697107	648795	LOC648795
ILMN_1716234	648796	LOC648796
ILMN_1764814	648801	LOC648801
ILMN_1718316	648803	LOC648803
ILMN_3275505	648809	LOC648809
ILMN_1658044	648814	LOC648814
ILMN_1652711	648815	LOC648815
ILMN_1728308	648816	LOC648816
ILMN_3280651	648822	LOC648822
ILMN_3211857	648822	LOC648822
ILMN_1787371	648823	LOC648823
ILMN_1672765	648827	LOC648827
ILMN_1674801	648829	LOC648829
ILMN_1656015	648830	LOC648830
ILMN_1705353	648834	LOC648834
ILMN_1653458	648840	LOC648840
ILMN_1705422	648841	LOC648841
ILMN_1776915	648846	LOC648846
ILMN_1668776	648851	LOC648851
ILMN_1677691	648852	LOC648852
ILMN_1806075	648855	LOC648855
ILMN_1726972	648859	LOC648859
ILMN_1705330	648863	LOC648863
ILMN_1762957	648868	LOC648868
ILMN_1814304	648874	LOC648874
ILMN_1692716	648876	LOC648876
ILMN_1700543	648878	LOC648878
ILMN_1739233	648879	LOC648879
ILMN_1752917	648894	LOC648894
ILMN_1770887	648897	LOC648897
ILMN_1687397	648898	LOC648898
ILMN_1673755	648898	LOC648898
ILMN_1674584	648898	LOC648898
ILMN_1663455	648900	LOC648900
ILMN_1655275	648905	LOC648905
ILMN_1767661	648907	LOC648907
ILMN_1689482	648907	LOC648907
ILMN_3236719	648913	LOC648913
ILMN_3274790	648921	LOC648921
ILMN_1682493	648926	LOC648926
ILMN_3203874	648927	LOC648927
ILMN_3274914	648927	LOC648927
ILMN_1661470	648931	LOC648931
ILMN_1651408	648934	LOC648934
ILMN_1664508	648943	LOC648943
ILMN_1723379	648955	LOC648955
ILMN_1809820	648963	LOC648963
ILMN_1812865	648966	LOC648966
ILMN_1657222	648972	LOC648972
ILMN_1683717	648974	LOC648974
ILMN_1724271	648976	LOC648976
ILMN_1708647	648979	LOC648979
ILMN_3275575	648980	LOC648980
ILMN_1766965	648981	LOC648981
ILMN_1663430	648982	LOC648982
ILMN_1801254	648984	LOC648984
ILMN_1778456	648987	LOC648987
ILMN_1686807	648993	LOC648993
ILMN_1660752	648997	LOC648997
ILMN_1761387	648998	LOC648998
ILMN_1683217	648999	LOC648999
ILMN_1744382	649009	LOC649009
ILMN_1660795	649009	LOC649009
ILMN_1737497	649009	LOC649009
ILMN_1689755	649021	LOC649021
ILMN_1669367	649023	LOC649023
ILMN_1750262	649025	LOC649025
ILMN_1684377	649030	LOC649030
ILMN_3248579	649034	LOC649034
ILMN_1659597	649037	LOC649037
ILMN_1728374	649041	LOC649041
ILMN_1699324	649044	LOC649044
ILMN_1655190	649044	LOC649044
ILMN_1753043	649044	LOC649044
ILMN_1751726	649049	LOC649049
ILMN_1709000	649057	LOC649057
ILMN_1712366	649060	LOC649060
ILMN_1708947	649063	LOC649063
ILMN_1806365	649067	LOC649067
ILMN_1668706	649071	LOC649071
ILMN_1692131	649073	LOC649073
ILMN_1736094	649075	LOC649075
ILMN_3238818	649076	LOC649076
ILMN_1815395	649086	LOC649086
ILMN_1701716	649088	LOC649088
ILMN_1728702	649091	LOC649091
ILMN_1676706	649092	LOC649092
ILMN_1690941	649094	LOC649094
ILMN_1725361	649094	LOC649094
ILMN_1789706	649094	LOC649094
ILMN_1728645	649095	LOC649095
ILMN_1795511	649101	LOC649101
ILMN_1761201	649103	LOC649103
ILMN_1682383	649107	LOC649107
ILMN_1732407	649112	LOC649112
ILMN_1665052	649120	LOC649120
ILMN_1664215	649125	LOC649125
ILMN_1661731	649128	LOC649128
ILMN_1782653	649133	LOC649133
ILMN_1776249	649136	LOC649136
ILMN_1743503	649137	LOC649137
ILMN_1694313	649139	LOC649139
ILMN_1815895	649143	LOC649143
ILMN_1652342	649143	LOC649143
ILMN_1707951	649143	LOC649143
ILMN_1694136	649144	LOC649144
ILMN_1685985	649150	LOC649150
ILMN_1651680	649150	LOC649150
ILMN_1696751	649151	LOC649151
ILMN_2211910	649159	LOC649159
ILMN_1652170	649159	LOC649159
ILMN_1716734	649160	LOC649160
ILMN_1763960	649162	LOC649162
ILMN_1704343	649167	LOC649167
ILMN_1654493	649169	LOC649169
ILMN_1711371	649174	LOC649174
ILMN_1787834	649179	LOC649179
ILMN_1739609	649179	LOC649179
ILMN_1760981	649181	LOC649181
ILMN_1703724	649182	LOC649182
ILMN_1739434	649184	LOC649184
ILMN_1805486	649185	LOC649185
ILMN_1654403	649186	LOC649186
ILMN_1747004	649189	LOC649189
ILMN_1728296	649191	LOC649191
ILMN_1697599	649192	LOC649192
ILMN_1653043	649198	LOC649198
ILMN_1730795	649198	LOC649198
ILMN_1770658	649199	LOC649199
ILMN_1758559	649200	LOC649200
ILMN_1783024	649201	LOC649201
ILMN_1661781	649203	LOC649203
ILMN_3250993	649203	LOC649203
ILMN_1741259	649209	LOC649209
ILMN_1678859	649210	LOC649210
ILMN_1684976	649212	LOC649212
ILMN_1800033	649214	LOC649214
ILMN_1676938	649214	LOC649214
ILMN_1698813	649217	LOC649217
ILMN_1682044	649227	LOC649227
ILMN_1665715	649238	LOC649238
ILMN_1728371	649242	LOC649242
ILMN_1715479	649246	LOC649246
ILMN_1734968	649248	LOC649248
ILMN_1668256	649255	LOC649255
ILMN_1800575	649260	LOC649260
ILMN_1710629	649264	LOC649264
ILMN_1673778	649270	LOC649270
ILMN_1788784	649270	LOC649270
ILMN_1667000	649270	LOC649270
ILMN_1661106	649276	LOC649276
ILMN_1738694	649279	LOC649279
ILMN_1662525	649280	LOC649280
ILMN_1775100	649282	LOC649282
ILMN_1689897	649292	LOC649292
ILMN_1718609	649293	LOC649293
ILMN_3281767	649294	LOC649294
ILMN_1813343	649296	LOC649296
ILMN_3274143	649299	LOC649299
ILMN_1775267	649305	LOC649305
ILMN_1798882	649313	LOC649313
ILMN_1657948	649317	LOC649317
ILMN_1779765	649318	LOC649318
ILMN_1707578	649320	LOC649320
ILMN_1668405	649324	LOC649324
ILMN_1721685	649327	LOC649327
ILMN_3244579	649330	LOC649330
ILMN_1802629	649337	LOC649337
ILMN_1791766	649340	LOC649340
ILMN_1778801	649341	LOC649341
ILMN_3208965	649346	LOC649346
ILMN_3282786	649346	LOC649346
ILMN_1657266	649350	LOC649350
ILMN_1753780	649351	LOC649351
ILMN_3282032	649352	LOC649352
ILMN_1787594	649355	LOC649355
ILMN_1808649	649360	LOC649360
ILMN_1711223	649362	LOC649362
ILMN_1738936	649365	LOC649365
ILMN_1740675	649366	LOC649366
ILMN_1782230	649371	LOC649371
ILMN_1705587	649371	LOC649371
ILMN_1663259	649374	LOC649374
ILMN_1767592	649379	LOC649379
ILMN_1791610	649383	LOC649383
ILMN_1802730	649385	LOC649385
ILMN_1790544	649389	LOC649389
ILMN_3279996	649395	LOC649395
ILMN_1673667	649396	LOC649396
ILMN_1783827	649397	LOC649397
ILMN_1661236	649404	LOC649404
ILMN_1690298	649406	LOC649406
ILMN_1693831	649407	LOC649407
ILMN_1675168	649414	LOC649414
ILMN_1681605	649415	LOC649415
ILMN_1681327	649416	LOC649416
ILMN_1703908	649417	LOC649417
ILMN_1709131	649422	LOC649422
ILMN_1735061	649425	LOC649425
ILMN_1775316	649428	LOC649428
ILMN_1659693	649429	LOC649429
ILMN_1764867	649431	LOC649431
ILMN_1706749	649432	LOC649432
ILMN_1690407	649436	LOC649436
ILMN_1786068	649442	LOC649442
ILMN_1666798	649443	LOC649443
ILMN_3278754	649445	LOC649445
ILMN_3218401	649445	LOC649445
ILMN_1811063	649447	LOC649447
ILMN_1680042	649452	LOC649452
ILMN_1680033	649455	LOC649455
ILMN_1705759	649456	LOC649456
ILMN_1794858	649458	LOC649458
ILMN_1684693	649466	LOC649466
ILMN_1770328	649469	LOC649469
ILMN_1815474	649470	LOC649470
ILMN_1668570	649477	LOC649477
ILMN_1672235	649486	LOC649486
ILMN_3206931	649489	LOC649489
ILMN_3283444	649489	LOC649489
ILMN_1671970	649493	LOC649493
ILMN_1749417	649495	LOC649495
ILMN_1737689	649497	LOC649497
ILMN_1651508	649500	LOC649500
ILMN_1708367	649501	LOC649501
ILMN_1688588	649503	LOC649503
ILMN_1699658	649504	LOC649504
ILMN_1766371	649509	LOC649509
ILMN_1694146	649524	LOC649524
ILMN_1692762	649527	LOC649527
ILMN_1678129	649527	LOC649527
ILMN_1673630	649540	LOC649540
ILMN_1697907	649542	LOC649542
ILMN_1710790	649546	LOC649546
ILMN_1672755	649548	LOC649548
ILMN_3200830	649553	LOC649553
ILMN_3277307	649553	LOC649553
ILMN_1803799	649555	LOC649555
ILMN_1671125	649557	LOC649557
ILMN_1757876	649563	LOC649563
ILMN_1812659	649563	LOC649563
ILMN_1702235	649571	LOC649571
ILMN_1670442	649578	LOC649578
ILMN_1660307	649580	LOC649580
ILMN_1748974	649583	LOC649583
ILMN_1687475	649584	LOC649584
ILMN_1781753	649587	LOC649587
ILMN_1811034	649593	LOC649593
ILMN_1801435	649596	LOC649596
ILMN_1661399	649604	LOC649604
ILMN_1776574	649613	LOC649613
ILMN_1767367	649616	LOC649616
ILMN_1686568	649618	LOC649618
ILMN_1726144	649620	LOC649620
ILMN_1659389	649632	LOC649632
ILMN_1791121	649635	LOC649635
ILMN_1783735	649639	LOC649639
ILMN_1743454	649641	LOC649641
ILMN_1651938	649652	LOC649652
ILMN_1675173	649659	LOC649659
ILMN_3245355	649660	LOC649660
ILMN_1700679	649661	LOC649661
ILMN_1812827	649667	LOC649667
ILMN_1726049	649676	LOC649676
ILMN_1812617	649679	LOC649679
ILMN_1702663	649679	LOC649679
ILMN_1676036	649679	LOC649679
ILMN_1695442	649680	LOC649680
ILMN_1651608	649683	LOC649683
ILMN_1747297	649686	LOC649686
ILMN_1654137	649700	LOC649700
ILMN_1723630	649701	LOC649701
ILMN_1790459	649702	LOC649702
ILMN_1795126	649703	LOC649703
ILMN_1753048	649707	LOC649707
ILMN_1737837	649711	LOC649711
ILMN_1714466	649712	LOC649712
ILMN_1776535	649722	LOC649722
ILMN_2104693	649723	LOC649723
ILMN_1695376	649738	LOC649738
ILMN_1652990	649745	LOC649745
ILMN_1657827	649747	LOC649747
ILMN_1669644	649749	LOC649749
ILMN_3239495	649752	LOC649752
ILMN_1735176	649754	LOC649754
ILMN_1729421	649754	LOC649754
ILMN_1696720	649757	LOC649757
ILMN_1716857	649762	LOC649762
ILMN_1783556	649765	LOC649765
ILMN_1786343	649768	LOC649768
ILMN_1694709	649770	LOC649770
ILMN_1716770	649771	LOC649771
ILMN_1735829	649773	LOC649773
ILMN_1670086	649775	LOC649775
ILMN_1665920	649783	LOC649783
ILMN_1715045	649784	LOC649784
ILMN_1680685	649800	LOC649800
ILMN_1697345	649800	LOC649800
ILMN_1671152	649801	LOC649801
ILMN_1717767	649804	LOC649804
ILMN_1747015	649812	LOC649812
ILMN_1793670	649813	LOC649813
ILMN_1678306	649817	LOC649817
ILMN_1786242	649821	LOC649821
ILMN_1680936	649823	LOC649823
ILMN_1802460	649826	LOC649826
ILMN_3246097	649839	LOC649839
ILMN_1697377	649841	LOC649841
ILMN_1673288	649848	LOC649848
ILMN_1654900	649851	LOC649851
ILMN_1730328	649853	LOC649853
ILMN_1726846	649856	LOC649856
ILMN_1793982	649857	LOC649857
ILMN_1655909	649858	LOC649858
ILMN_1725204	649859	LOC649859
ILMN_1749409	649864	LOC649864
ILMN_3203868	649873	LOC649873
ILMN_3285314	649873	LOC649873
ILMN_1795701	649878	LOC649878
ILMN_1658634	649886	LOC649886
ILMN_3235277	649887	LOC649887
ILMN_1748753	649891	LOC649891
ILMN_2188822	649896	LOC649896
ILMN_1802535	649897	LOC649897
